Player,Range,Num Rushes,Average Rush,Num TDs,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
Curtis Martin,61-62,107,6.186915887850467,0,1.3660111341910905,8.846261031119369,0.0,0.0
Curtis Martin,63-64,104,3.8076923076923075,0,0.8480090184452057,8.221465581051072,0.0,0.0
Curtis Martin,65-66,112,4.919642857142857,0,1.073347889662538,8.005354035604338,0.0,0.0
Curtis Martin,67-68,95,4.747368421052632,0,1.0601590316282181,7.184534768446396,0.0,0.0
Curtis Martin,69-70,122,5.336065573770492,1,1.1894123688459313,8.62088130210401,3.260138050043141,28.10526315789474
Curtis Martin,71-72,105,4.552380952380952,0,0.990632580492343,7.721013494904986,0.0,0.0
Curtis Martin,73-74,95,3.831578947368421,0,0.8468848567068001,7.784256559766763,0.0,0.0
Curtis Martin,75-76,92,4.467391304347826,0,0.9935819039228897,6.581993569131833,0.0,0.0
Curtis Martin,77-78,70,4.614285714285714,0,1.0161773537065457,6.606574761399788,0.0,0.0
Curtis Martin,79-80,125,4.664,0,1.0281362725450902,5.276679841897233,0.0,0.0
Curtis Martin,81-82,52,7.0576923076923075,0,1.5465564727166994,6.652611403929085,0.0,0.0
Curtis Martin,83-84,36,4.777777777777778,0,1.0708164458693767,5.188663967611336,0.0,0.0
Curtis Martin,85-86,46,2.9565217391304346,0,0.6283053011766287,6.617456896551723,0.0,0.0
Curtis Martin,87-88,42,4.380952380952381,0,0.9375439787558301,7.782095766828592,0.0,0.0
Curtis Martin,89-90,38,4.447368421052632,0,0.98277423852144,6.503846153846154,0.0,0.0
Curtis Martin,91-92,25,4.48,0,0.9575875831485587,5.539419087136929,0.0,0.0
Curtis Martin,93-94,25,4.52,0,1.0348467209934031,7.5423728813559325,0.0,0.0
Curtis Martin,95-96,22,2.5454545454545454,0,0.5733536874243301,7.55012853470437,0.0,0.0
Curtis Martin,97-98,16,4.0,0,0.9711442786069652,7.003278688524591,0.0,0.0
Curtis Martin,99-100,6,1.8333333333333333,0,0.6278135048231511,7.521126760563381,NaN,NaN
Matt Forte,1-2,52,0.38461538461538464,19,0.8207771609833465,4.790890269151139,0.7402199338585217,3.546312478154491
Matt Forte,3-4,33,1.0,5,0.6723596387907342,5.145109489051095,0.5383188733811141,2.7697095435684647
Matt Forte,5-6,47,2.617021276595745,8,1.1806686003292453,7.067868206139115,1.0332060374613565,7.302564102564103
Matt Forte,7-8,32,3.0,2,1.1412774967650865,5.283858998144712,0.5599030470914128,2.958448753462604
