Player,Range,Num Rushes,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
Steven Jackson,31-35,122,0.9841867452712976,1.1891562595187328,0.0,0.0
Steven Jackson,36-40,134,0.9284250125256693,1.2216524216524216,0.9701492537313432,1.1851851851851851
Steven Jackson,41-45,143,0.9641669254156413,1.2330908111021288,0.786395422759059,0.9696969696969697
Steven Jackson,46-50,154,1.1340527995870275,1.2366373902132999,3.234577922077922,4.0
Steven Jackson,51-55,171,1.1627087075101443,1.2467532467532467,1.1666666666666667,1.4545454545454546
Steven Jackson,56-60,201,1.0510289560019193,1.3212818405916187,2.306562425965411,3.0476190476190474
Steven Jackson,61-65,190,0.8997225296899654,1.176242987038112,0.0,0.0
Steven Jackson,66-70,192,0.9468849936425984,1.1185144729655925,0.0,0.0
Steven Jackson,71-75,232,0.7374958402003042,1.3858502893410491,0.0,0.0
Steven Jackson,76-80,302,0.8368088484965742,1.4464900464002395,0.0,0.0
Steven Jackson,81-85,135,1.0381996346121907,1.4210526315789473,0.0,0.0
Steven Jackson,86-90,115,0.7170569729536908,1.5814353244520842,0.0,0.0
Steven Jackson,91-95,75,1.0042350113729026,1.4851485148514851,0.0,0.0
Steven Jackson,96-100,32,1.0070295100222717,1.486211901306241,0.0,0.0
Marshall Faulk,1-5,166,0.9564781588918068,1.5586854460093895,1.027296251982526,1.6012317167051577
Marshall Faulk,6-10,108,1.0746490431346305,1.3537015276145712,1.4522184300341294,1.9658703071672354
Marshall Faulk,11-15,100,1.0620549531529635,1.1704462326261886,0.7647552447552448,0.8951048951048951
Marshall Faulk,16-20,108,0.9794428809672713,1.2535364526659412,1.326118326118326,1.6623376623376624
Marshall Faulk,21-25,120,0.8238384955752212,1.2890231621349446,0.0,0.0
Marshall Faulk,26-30,134,0.9854272622524719,1.312921004286589,0.5185773261352811,0.6808510638297872
Marshall Faulk,31-35,122,1.20684496330796,1.1891562595187328,1.969012395041983,2.3414634146341466
Marshall Faulk,36-40,132,0.9042604579267703,1.2034188034188034,0.0,0.0
Marshall Faulk,41-45,137,0.9399187007449238,1.1813527351118296,0.8208360982083609,0.9696969696969697
Marshall Faulk,46-50,132,0.7880250612117436,1.0599749058971142,0.0,0.0
Marshall Faulk,51-55,160,1.0264137647176212,1.166552745500114,0.0,0.0
Marshall Faulk,56-60,188,0.9212368523208312,1.2358258011503698,0.0,0.0
Marshall Faulk,61-65,212,0.9333089134307417,1.3124395434319984,1.1610512129380053,1.5238095238095237
Marshall Faulk,66-70,205,1.225468511832379,1.1942472237393045,2.977235772357724,3.5555555555555554
Marshall Faulk,71-75,201,1.0512903466734955,1.200672017920478,1.9036958066808811,2.2857142857142856
Marshall Faulk,76-80,278,1.0930077651217036,1.331537195030684,0.0,0.0
Marshall Faulk,81-85,141,1.0499157205101293,1.4842105263157894,0.0,0.0
Marshall Faulk,86-90,101,1.021569242548764,1.3889127632144391,0.0,0.0
Marshall Faulk,91-95,65,0.9570748036564953,1.2871287128712872,0.0,0.0
Marshall Faulk,96-100,27,1.0040693997635348,1.2539912917271407,0.0,0.0
Jamaal Charles,1-5,40,1.7956738768718803,0.3755868544600939,1.3117782909930715,0.4926866820631255
Jamaal Charles,6-10,40,1.0709199770543525,0.5013709361535448,0.8713310580204778,0.4368600682593856
Jamaal Charles,11-15,29,0.8833089508514508,0.3394294074615948,0.6592717627200386,0.22377622377622375
Jamaal Charles,16-20,43,1.2149613857498147,0.4990932172651432,1.6653578979160375,0.8311688311688312
Jamaal Charles,21-25,53,1.2004845421734718,0.5693185632762672,0.0,0.0
Jamaal Charles,26-30,38,1.0986449966928091,0.3723208818126148,0.0,0.0
Jamaal Charles,31-35,42,1.4022389097482966,0.4093816631130064,3.8130081300813004,1.5609756097560976
Jamaal Charles,36-40,64,0.9839442551728449,0.5834757834757835,6.09375,3.5555555555555554
Jamaal Charles,41-45,56,1.3955506954522479,0.4828887092427917,2.008116883116883,0.9696969696969697
Jamaal Charles,46-50,84,1.2410112677651322,0.6745294855708908,1.9766865079365077,1.3333333333333333
Jamaal Charles,51-55,74,1.3552360482613925,0.5395306447938026,0.0,0.0
Jamaal Charles,56-60,97,1.5413204116545898,0.637633525061627,4.7795778105056455,3.0476190476190474
Jamaal Charles,61-65,106,1.2397833600302095,0.6562197717159992,2.322102425876011,1.5238095238095237
Jamaal Charles,66-70,114,1.1083445204673856,0.6641179683233206,0.0,0.0
Jamaal Charles,71-75,132,0.9915811376633987,0.7885010266940452,0.0,0.0
Jamaal Charles,76-80,168,1.242983351406519,0.8046699595868883,4.418650793650793,3.5555555555555554
Jamaal Charles,81-85,74,1.2233365652648163,0.7789473684210526,0.0,0.0
Jamaal Charles,86-90,36,1.562797610388603,0.4950580146110872,10.773148148148147,5.333333333333333
Jamaal Charles,91-95,25,1.6478331402085749,0.49504950495049505,12.927999999999999,6.4
Jamaal Charles,96-100,10,0.767260579064588,0.46444121915820025,0.0,0.0
Priest Holmes,1-5,106,1.1590744984773804,0.9953051643192489,1.3365288247853937,1.3302540415704387
Priest Holmes,6-10,73,1.1334874830314186,0.9150019584802194,1.1936041890691476,1.0921501706484642
Priest Holmes,11-15,85,1.2460903005269903,0.9948792977322605,2.4742081447963806,2.4615384615384617
Priest Holmes,16-20,75,1.072454033771107,0.8705114254624592,0.0,0.0
Priest Holmes,21-25,83,1.3346336332395612,0.8915743538100034,2.47528043207312,2.206896551724138
Priest Holmes,26-30,78,1.2298430235234543,0.7642375995101041,1.7817785051827604,1.3617021276595744
Priest Holmes,31-35,79,1.199147492734413,0.7700274139506549,3.0407533189255944,2.3414634146341466
Priest Holmes,36-40,95,1.1478928614904769,0.8660968660968661,1.3684210526315788,1.1851851851851851
Priest Holmes,41-45,89,0.9637675397477841,0.7674481271894368,0.0,0.0
Priest Holmes,46-50,93,0.8588816985119391,0.7468005018820577,0.0,0.0
Priest Holmes,51-55,96,1.0309756036719218,0.6999316473000683,0.0,0.0
Priest Holmes,56-60,136,1.0091391117698165,0.8940016433853739,0.0,0.0
Priest Holmes,61-65,133,1.0007456708728661,0.8233700909266782,1.8506981740064445,1.5238095238095237
Priest Holmes,66-70,128,0.9722381424828543,0.745676315310395,0.0,0.0
Priest Holmes,71-75,120,1.1557049121732028,0.7168191151764047,0.0,0.0
Priest Holmes,76-80,137,1.188286899446816,0.6561891932345457,0.0,0.0
Priest Holmes,81-85,56,0.8025704676489429,0.5894736842105264,0.0,0.0
Priest Holmes,86-90,66,0.9878399073214469,0.9076063601203266,0.0,0.0
Priest Holmes,91-95,38,1.2757347211210723,0.7524752475247525,0.0,0.0
Priest Holmes,96-100,11,1.767024363906324,0.5108853410740204,0.0,0.0
Chris Johnson,1-5,58,0.6517872511331689,0.5446009389671361,0.8142072150991478,0.4434180138568129
Chris Johnson,6-10,48,0.8161569625699125,0.6016451233842538,1.0891638225255973,0.6552901023890785
Chris Johnson,11-15,61,0.8917694528673424,0.7139722019019752,0.9402728419121862,0.6713286713286714
Chris Johnson,16-20,70,0.8350067006164568,0.8124773304316286,2.557513914656772,2.0779220779220777
Chris Johnson,21-25,79,0.7604663036078965,0.8486069150721719,1.3003055434308162,1.103448275862069
Chris Johnson,26-30,103,0.9746024995206637,1.009185548071035,3.3732699855401775,3.404255319148936
Chris Johnson,31-35,115,1.0143192275368365,1.1209259823332318,1.392576882290562,1.5609756097560976
Chris Johnson,36-40,115,0.9482593203616984,1.0484330484330484,1.1304347826086956,1.1851851851851851
Chris Johnson,41-45,110,1.103238007284349,0.9485313931554837,0.0,0.0
Chris Johnson,46-50,104,1.0262208560365518,0.8351317440401506,1.5965544871794872,1.3333333333333333
Chris Johnson,51-55,124,0.8352579969228986,0.9040783777625883,1.6088709677419355,1.4545454545454546
Chris Johnson,56-60,130,1.0849949876361693,0.8545603944124898,3.5663003663003665,3.0476190476190474
Chris Johnson,61-65,132,0.93823799151668,0.8171793383633198,0.0,0.0
Chris Johnson,66-70,146,1.2249240225857971,0.8505370471509194,2.0901826484018264,1.7777777777777777
Chris Johnson,71-75,162,1.0232408163882838,0.9677058054881463,0.0,0.0
Chris Johnson,76-80,269,1.0155101369111996,1.2884298757671007,2.759603469640644,3.5555555555555554
Chris Johnson,81-85,100,1.2844170403587443,1.0526315789473684,6.7555555555555555,7.111111111111111
Chris Johnson,86-90,71,1.1385449820332485,0.9763644177051998,5.462441314553991,5.333333333333333
Chris Johnson,91-95,72,1.3061528117534298,1.4257425742574257,8.977777777777778,12.8
Chris Johnson,96-100,25,0.46035634743875276,1.1611030478955007,0.0,0.0
Corey Dillon,1-5,128,1.129679700499168,1.2018779342723005,1.0863163972286374,1.3056197074672826
Corey Dillon,6-10,78,0.9716433716863948,0.9776733254994124,1.1170911000262536,1.0921501706484642
Corey Dillon,11-15,88,1.0597000641215821,1.029992684711046,1.303560076287349,1.3426573426573427
Corey Dillon,16-20,81,0.9930129942325066,0.940152339499456,0.884078884078884,0.8311688311688312
Corey Dillon,21-25,87,1.316976127320955,0.9345417925478349,1.1807372175980975,1.103448275862069
Corey Dillon,26-30,100,0.8889149012567324,0.9797917942437232,0.0,0.0
Corey Dillon,31-35,100,1.0317869559171184,0.9747182455071581,1.6014634146341464,1.5609756097560976
Corey Dillon,36-40,105,1.0740942498146975,0.9572649572649573,0.0,0.0
Corey Dillon,41-45,126,0.9362502106195749,1.0864995957962813,0.8924963924963923,0.9696969696969697
Corey Dillon,46-50,137,1.0787821902935124,1.100125470514429,1.2119829683698295,1.3333333333333333
Corey Dillon,51-55,155,1.0298572173476415,1.1300979722032354,0.0,0.0
Corey Dillon,56-60,195,0.9402205440085545,1.2818405916187345,0.0,0.0
Corey Dillon,61-65,224,1.0072177128793998,1.3867285741923003,1.0988520408163265,1.5238095238095237
Corey Dillon,66-70,229,0.8308631697396771,1.3340615328600036,1.3326055312954876,1.7777777777777777
Corey Dillon,71-75,244,0.9139474533409676,1.4575322008586895,1.5682084309133488,2.2857142857142856
Corey Dillon,76-80,227,0.9987672391918462,1.0872623858703787,1.6350954478707784,1.7777777777777777
Corey Dillon,81-85,125,0.9849327354260088,1.3157894736842106,0.0,0.0
Corey Dillon,86-90,78,0.9660615053388031,1.0726256983240223,0.0,0.0
Corey Dillon,91-95,65,0.9058600984441076,1.2871287128712872,0.0,0.0
Corey Dillon,96-100,45,1.3242349253485113,2.0899854862119014,7.655555555555556,16.0
Jamal Lewis,1-5,127,0.9450915141430949,1.192488262910798,0.8469749595388335,1.0100076982294073
Jamal Lewis,6-10,88,0.877871465262115,1.1030160595377987,0.29704467887061736,0.32764505119453924
Jamal Lewis,11-15,96,1.0253579324139384,1.1236283833211411,0.597465034965035,0.6713286713286714
Jamal Lewis,16-20,106,0.856408191440405,1.230322814653609,0.33778485665278124,0.4155844155844156
Jamal Lewis,21-25,92,0.9009872510137035,0.9882510909701242,1.116566716641679,1.103448275862069
Jamal Lewis,26-30,119,0.9046627340343677,1.1659522351500307,0.583944215984266,0.6808510638297872
Jamal Lewis,31-35,106,0.9561558866822523,1.0332013402375875,0.7554072710538425,0.7804878048780488
Jamal Lewis,36-40,117,0.9170469463024318,1.0666666666666667,1.1111111111111112,1.1851851851851851
Jamal Lewis,41-45,115,0.9466132017885589,0.9916464564807329,0.0,0.0
Jamal Lewis,46-50,144,0.7395925737186142,1.15633626097867,0.0,0.0
Jamal Lewis,51-55,162,0.7623339763631122,1.1811346548188653,0.0,0.0
Jamal Lewis,56-60,192,0.9923589994207934,1.2621199671322925,0.0,0.0
Jamal Lewis,61-65,199,1.01752446894604,1.231959760108338,1.2368987796123474,1.5238095238095237
Jamal Lewis,66-70,199,1.1071410454445303,1.1592936464591297,1.533500837520938,1.7777777777777777
Jamal Lewis,71-75,192,1.0182939915875204,1.1469105842822476,3.985863095238095,4.571428571428571
Jamal Lewis,76-80,243,1.0391077752498943,1.163897620116749,0.0,0.0
Jamal Lewis,81-85,87,1.0111592185969793,0.9157894736842105,3.88250319284802,3.5555555555555554
Jamal Lewis,86-90,83,1.0473483354733415,1.1413837559088955,0.0,0.0
Jamal Lewis,91-95,58,1.0761710685792678,1.1485148514851484,0.0,0.0
Jamal Lewis,96-100,21,1.534521158129176,0.9753265602322206,0.0,0.0
Eddie George,1-5,128,1.048460898502496,1.2018779342723005,0.9223441108545034,1.1085450346420322
Eddie George,6-10,121,0.8411831705053613,1.5166470818644733,0.6480974811722562,0.9829351535836177
Eddie George,11-15,123,1.081079137983716,1.439648866130212,1.0880664051395759,1.5664335664335665
Eddie George,16-20,132,0.9914165103189494,1.5321001088139283,1.0850059031877215,1.6623376623376624
Eddie George,21-25,157,0.8379660542940515,1.6864719704598858,0.327146936086097,0.5517241379310345
Eddie George,26-30,172,0.857715335476598,1.6852418860992038,0.4040079168728352,0.6808510638297872
Eddie George,31-35,190,0.9178915164423366,1.8519646664636005,0.8428754813863928,1.5609756097560976
Eddie George,36-40,157,0.9908665199565683,1.4313390313390313,0.8280254777070064,1.1851851851851851
Eddie George,41-45,173,0.8459393409969169,1.4917811910536243,0.6500262743037308,0.9696969696969697
Eddie George,46-50,161,0.8394870122996207,1.2928481806775407,0.0,0.0
Eddie George,51-55,145,0.9211768591856536,1.0571884256094783,0.0,0.0
Eddie George,56-60,182,0.7947489521772754,1.1963845521774856,0.0,0.0
Eddie George,61-65,197,0.8602812682033785,1.2195782549816212,0.0,0.0
Eddie George,66-70,179,0.7200614495004699,1.0427817221918805,0.0,0.0
Eddie George,71-75,198,0.8506667858115469,1.1827515400410678,0.0,0.0
Eddie George,76-80,172,0.7470288646825225,0.8238287681484808,0.0,0.0
Eddie George,81-85,112,0.7987668161434978,1.1789473684210527,0.0,0.0
Eddie George,86-90,95,0.6413913810449139,1.3064030941125913,0.0,0.0
Eddie George,91-95,63,0.8751719219081135,1.2475247524752475,0.0,0.0
Eddie George,96-100,17,0.6619503035067034,0.7895500725689405,0.0,0.0
Deuce McAllister,1-5,86,1.2857640366830476,0.8075117370892019,0.9762071002739137,0.7882986913010008
Deuce McAllister,6-10,46,1.050623834791338,0.5765765765765766,1.1365187713310578,0.6552901023890785
Deuce McAllister,11-15,51,0.8465287367710533,0.5969275786393562,0.749760043877691,0.4475524475524476
Deuce McAllister,16-20,53,1.2248345074161917,0.6151614073268046,1.3511394266111247,0.8311688311688312
Deuce McAllister,21-25,56,0.9143701983856851,0.6015441423296408,3.6687192118226597,2.206896551724138
Deuce McAllister,26-30,59,0.6956759881934089,0.5780771586037967,0.0,0.0
Deuce McAllister,31-35,60,0.6391600611875956,0.5848309473042949,0.0,0.0
Deuce McAllister,36-40,75,1.056123023066825,0.6837606837606838,0.0,0.0
Deuce McAllister,41-45,77,0.9159268422480384,0.6639719752088387,0.0,0.0
Deuce McAllister,46-50,88,0.8743488477436159,0.7066499372647428,0.0,0.0
Deuce McAllister,51-55,91,1.1357475093256375,0.6634768740031898,4.384615384615385,2.909090909090909
Deuce McAllister,56-60,92,1.1515827446832623,0.6047658175842234,0.0,0.0
Deuce McAllister,61-65,97,0.8779199941624231,0.6005029986457728,0.0,0.0
Deuce McAllister,66-70,107,1.1096458219754721,0.6233387948297834,0.0,0.0
Deuce McAllister,71-75,116,1.1814082044455714,0.6929251446705246,0.0,0.0
Deuce McAllister,76-80,137,1.0483054584125053,0.6561891932345457,2.709245742092457,1.7777777777777777
Deuce McAllister,81-85,64,0.8620025224215246,0.6736842105263158,0.0,0.0
Deuce McAllister,86-90,34,0.9557989207728129,0.467554791577138,0.0,0.0
Deuce McAllister,91-95,32,0.6631904210119737,0.6336633663366337,0.0,0.0
Deuce McAllister,96-100,9,0.9661799884517034,0.4179970972423802,0.0,0.0
Edgerrin James,1-5,162,0.8692508370822292,1.5211267605633803,0.9392980355259031,1.4287913779830639
Edgerrin James,6-10,117,0.9763373010182131,1.4665099882491186,0.595781920014002,0.8737201365187713
Edgerrin James,11-15,135,1.0020392010075134,1.5801024140453548,0.7081067081067081,1.118881118881119
Edgerrin James,16-20,121,1.1734552587102476,1.404425099746101,0.5918214017387571,0.8311688311688312
Edgerrin James,21-25,146,1.133754557662001,1.5683115139308494,0.7035899858290032,1.103448275862069
Edgerrin James,26-30,132,1.138951090800283,1.2933251684017146,1.5793036750483558,2.042553191489362
Edgerrin James,31-35,154,0.9575542660649043,1.5010660980810235,0.0,0.0
Edgerrin James,36-40,149,1.0175607590852815,1.3584045584045583,0.0,0.0
Edgerrin James,41-45,183,0.7800385838131361,1.5780113177041228,0.6145057128663686,0.9696969696969697
Edgerrin James,46-50,182,1.0017353689852417,1.4614805520702636,0.0,0.0
Edgerrin James,51-55,213,0.9447504223103539,1.5529733424470267,0.0,0.0
Edgerrin James,56-60,205,0.9170502850119726,1.3475760065735414,0.0,0.0
Edgerrin James,61-65,197,0.8869649303684957,1.2195782549816212,1.2494561276287164,1.5238095238095237
Edgerrin James,66-70,222,0.9371429493761312,1.2932823593664664,0.0,0.0
Edgerrin James,71-75,201,0.9390166203297239,1.200672017920478,0.0,0.0
Edgerrin James,76-80,245,0.9053847245347076,1.1734770243975452,0.0,0.0
Edgerrin James,81-85,114,0.9043348281016441,1.2,0.0,0.0
Edgerrin James,86-90,77,0.7781382447525417,1.0588740868070476,0.0,0.0
Edgerrin James,91-95,38,1.051249212254274,0.7524752475247525,0.0,0.0
Edgerrin James,96-100,38,0.7134177314109327,1.7648766328011611,0.0,0.0
Tiki Barber,1-5,80,0.8033277870216307,0.7511737089201878,0.9838337182448036,0.7390300230946882
Tiki Barber,6-10,79,0.9408060384811578,0.990207598903251,0.5514753531775176,0.5460750853242321
Tiki Barber,11-15,71,1.2485702720375311,0.831016825164594,1.615680094553334,1.3426573426573427
Tiki Barber,16-20,89,0.8485401690663407,1.033006891548785,1.206916678826791,1.2467532467532467
Tiki Barber,21-25,91,0.9053170281046388,0.9775092312856664,1.1288366805608185,1.103448275862069
Tiki Barber,26-30,98,1.112878760121643,0.9601959583588487,0.0,0.0
Tiki Barber,31-35,98,0.9130858016965652,0.9552238805970149,0.8170731707317072,0.7804878048780488
Tiki Barber,36-40,98,1.1440984470302467,0.8934472934472935,0.0,0.0
Tiki Barber,41-45,117,1.131361599630062,1.0088924818108327,1.9222999222999224,1.9393939393939394
Tiki Barber,46-50,127,1.0660082471855108,1.0198243412797992,1.3074146981627295,1.3333333333333333
Tiki Barber,51-55,164,1.1989847944278684,1.1957165641376168,2.432926829268293,2.909090909090909
Tiki Barber,56-60,165,1.1573082694889818,1.0846343467543138,0.0,0.0
Tiki Barber,61-65,168,0.759715628105369,1.0400464306442252,0.0,0.0
Tiki Barber,66-70,195,1.0256578206412528,1.13599126160568,0.0,0.0
Tiki Barber,71-75,168,1.4446311402165035,1.0035467612469666,2.2776360544217686,2.2857142857142856
Tiki Barber,76-80,186,1.0482301995732395,0.8908845981140547,1.9955197132616487,1.7777777777777777
Tiki Barber,81-85,94,0.8588159526762713,0.9894736842105263,0.0,0.0
Tiki Barber,86-90,69,1.3069511329697812,0.9488611946712505,0.0,0.0
Tiki Barber,91-95,47,1.3103336812318347,0.9306930693069306,6.876595744680851,6.4
Tiki Barber,96-100,18,1.2077249855646293,0.8359941944847605,0.0,0.0
Maurice Jones-Drew,1-5,97,0.8184297648249481,0.9107981220657277,0.9466441275207732,0.8622016936104696
Maurice Jones-Drew,6-10,74,1.1676466370285385,0.927536231884058,1.766211604095563,1.6382252559726962
Maurice Jones-Drew,11-15,79,1.045623723216701,0.9246525237746891,0.7260334602106755,0.6713286713286714
Maurice Jones-Drew,16-20,60,0.9052063789868668,0.6964091403699674,1.1935064935064936,0.8311688311688312
Maurice Jones-Drew,21-25,58,0.8041712635853618,0.6230278616985565,0.885552913198573,0.5517241379310345
Maurice Jones-Drew,26-30,79,0.9975465309183463,0.7740355174525413,0.8796121734446539,0.6808510638297872
Maurice Jones-Drew,31-35,85,1.1655271704009096,0.8285105086810843,1.8840746054519366,1.5609756097560976
Maurice Jones-Drew,36-40,76,1.082645430228694,0.6928774928774929,0.0,0.0
Maurice Jones-Drew,41-45,71,0.6532704961649821,0.6122338992185394,0.0,0.0
Maurice Jones-Drew,46-50,94,1.3394280220753265,0.7548306148055207,3.532801418439716,2.666666666666667
Maurice Jones-Drew,51-55,128,1.067470315306326,0.9332421964000911,1.55859375,1.4545454545454546
Maurice Jones-Drew,56-60,109,1.1271841796921702,0.7165160230073953,4.253385757972914,3.0476190476190474
Maurice Jones-Drew,61-65,133,1.1003459509123457,0.8233700909266782,1.8506981740064445,1.5238095238095237
Maurice Jones-Drew,66-70,134,0.9192285087623453,0.7806298925905698,0.0,0.0
Maurice Jones-Drew,71-75,167,0.906611868175414,0.9975732686204966,2.2912745936698036,2.2857142857142856
Maurice Jones-Drew,76-80,216,1.0861306903956964,1.0345756623259992,3.436728395061728,3.5555555555555554
Maurice Jones-Drew,81-85,58,1.2376295036338334,0.6105263157894737,0.0,0.0
Maurice Jones-Drew,86-90,74,0.9853447320061618,1.0176192522561238,0.0,0.0
Maurice Jones-Drew,91-95,39,0.7042021966703311,0.7722772277227723,0.0,0.0
Maurice Jones-Drew,96-100,21,1.1569802382719978,0.9753265602322206,0.0,0.0
Jerome Bettis,1-5,172,1.1209224935185544,1.6150234741784038,0.9457006283903538,1.527328714395689
Jerome Bettis,6-10,105,1.1437094097641927,1.3160987074030552,0.9958069234519745,1.310580204778157
Jerome Bettis,11-15,136,0.9332979322900863,1.5918068763716167,0.5623200329082683,0.8951048951048951
Jerome Bettis,16-20,124,0.7404337892634509,1.4392455567645992,0.0,0.0
Jerome Bettis,21-25,129,1.0395004511849542,1.3856998992950655,0.7963111467522053,1.103448275862069
Jerome Bettis,26-30,147,0.8025491273708765,1.440293937538273,0.0,0.0
Jerome Bettis,31-35,122,0.8569534778217762,1.1891562595187328,0.0,0.0
Jerome Bettis,36-40,173,1.0082996053089435,1.5772079772079772,0.0,0.0
Jerome Bettis,41-45,165,0.9331635035435971,1.4227970897332256,1.3630853994490357,1.9393939393939394
Jerome Bettis,46-50,195,1.0159514154757912,1.5658720200752823,1.7029914529914527,2.666666666666667
Jerome Bettis,51-55,170,0.788285771303133,1.239462292093871,0.0,0.0
Jerome Bettis,56-60,219,0.8304234158107502,1.4396055875102711,0.0,0.0
Jerome Bettis,61-65,233,1.0152389059818197,1.4424453472625265,0.0,0.0
Jerome Bettis,66-70,217,0.8056114167248756,1.264154378299654,0.0,0.0
Jerome Bettis,71-75,213,1.068152969080825,1.2723539294381183,0.0,0.0
Jerome Bettis,76-80,232,0.8771298772856347,1.1112108965723695,0.0,0.0
Jerome Bettis,81-85,104,0.659494653328734,1.0947368421052632,0.0,0.0
Jerome Bettis,86-90,66,0.9047505693224467,0.9076063601203266,0.0,0.0
Jerome Bettis,91-95,42,0.7381166964017485,0.8316831683168316,0.0,0.0
Jerome Bettis,96-100,27,0.7293711677527565,1.2539912917271407,0.0,0.0
Shaun Alexander,1-5,115,1.0354915720176516,1.07981220657277,1.482879807209559,1.6012317167051577
Shaun Alexander,6-10,69,1.0930732826616951,0.8648648648648649,1.3890784982935152,1.2013651877133107
Shaun Alexander,11-15,89,1.0445593918224392,1.041697147037308,0.8592755559047693,0.8951048951048951
Shaun Alexander,16-20,85,1.2657675753228121,0.9865796155241204,2.1061879297173416,2.0779220779220777
Shaun Alexander,21-25,106,1.2220071734076576,1.1386371265525344,1.9381912817176317,2.206896551724138
Shaun Alexander,26-30,110,0.9616229802513464,1.0777709736680956,1.2634429400386846,1.3617021276595744
Shaun Alexander,31-35,113,0.955507929651494,1.1014316174230887,1.4172242607381826,1.5609756097560976
Shaun Alexander,36-40,141,0.9741454182233636,1.2854700854700853,0.0,0.0
Shaun Alexander,41-45,128,1.1764322173553248,1.103745621126381,2.635653409090909,2.909090909090909
Shaun Alexander,46-50,147,0.9931160052492771,1.180426599749059,1.12953514739229,1.3333333333333333
Shaun Alexander,51-55,161,0.8717929251299315,1.1738437001594897,0.0,0.0
Shaun Alexander,56-60,160,0.9502856211989574,1.0517666392769105,1.448809523809524,1.5238095238095237
Shaun Alexander,61-65,150,0.9349884066224625,0.9286128845037724,0.0,0.0
Shaun Alexander,66-70,165,0.9273841131512396,0.9612233752048062,0.0,0.0
Shaun Alexander,71-75,132,0.9900269352532681,0.7885010266940452,0.0,0.0
Shaun Alexander,76-80,146,0.9486565695666191,0.699296512498129,0.0,0.0
Shaun Alexander,81-85,85,0.8520179372197308,0.8947368421052632,0.0,0.0
Shaun Alexander,86-90,48,1.7010233918128654,0.660077352814783,16.15972222222222,10.666666666666666
Shaun Alexander,91-95,27,0.8014152945271781,0.5346534653465347,0.0,0.0
Shaun Alexander,96-100,12,1.4279571888146498,0.5573294629898404,0.0,0.0
Arian Foster,1-5,86,1.2418062918391826,0.8075117370892019,1.1287394596917126,0.9114703618167821
Arian Foster,6-10,63,1.0460756796623714,0.7896592244418331,0.6915325857305379,0.5460750853242321
Arian Foster,11-15,55,1.2297753830546756,0.6437454279444038,1.7380801017164655,1.118881118881119
Arian Foster,16-20,67,1.0731231273277142,0.7776568734131302,1.0688117852296957,0.8311688311688312
Arian Foster,21-25,58,0.9440271355132508,0.6230278616985565,0.885552913198573,0.5517241379310345
Arian Foster,26-30,67,1.0921964682869316,0.6564605021432945,0.0,0.0
Arian Foster,31-35,58,1.192521542733014,0.5653365823941516,2.7611438183347348,1.5609756097560976
Arian Foster,36-40,52,0.9915921735325374,0.4740740740740741,0.0,0.0
Arian Foster,41-45,75,1.1747334779134802,0.6467259498787389,1.4993939393939395,0.9696969696969697
Arian Foster,46-50,76,1.1370988410383869,0.6102885821831869,0.0,0.0
Arian Foster,51-55,92,1.0734205400293269,0.6707678286625656,0.0,0.0
Arian Foster,56-60,82,1.0547625606577526,0.5390304026294166,0.0,0.0
Arian Foster,61-65,96,0.9242998210145221,0.5943122460824144,0.0,0.0
Arian Foster,66-70,104,0.8038389665739978,0.605862006189696,0.0,0.0
Arian Foster,71-75,91,1.1159514887685844,0.5435878290087736,4.204866562009419,2.2857142857142856
Arian Foster,76-80,162,0.9496655870005363,0.7759317467444993,0.0,0.0
Arian Foster,81-85,59,1.3971650072204909,0.6210526315789473,0.0,0.0
Arian Foster,86-90,55,0.8678219746562243,0.7563386334336055,0.0,0.0
Arian Foster,91-95,41,0.9794031659899449,0.8118811881188119,0.0,0.0
Arian Foster,96-100,17,1.1885016812961267,0.7895500725689405,0.0,0.0
Ricky Williams,1-5,98,1.041529423749533,0.92018779342723,1.070839421218834,0.985373364126251
Ricky Williams,6-10,74,0.7965724939050625,0.927536231884058,0.23549488054607504,0.21843003412969286
Ricky Williams,11-15,97,1.0444593733686562,1.135332845647403,1.5768149376396798,1.7902097902097902
Ricky Williams,16-20,84,1.080705574912892,0.9749727965179543,1.278756957328386,1.2467532467532467
Ricky Williams,21-25,96,1.0905298034377127,1.0312185297079557,1.6050646551724137,1.6551724137931034
Ricky Williams,26-30,99,0.9121085178535806,0.969993876301286,0.701912744465936,0.6808510638297872
Ricky Williams,31-35,122,0.9280544213965088,1.1891562595187328,0.6563374650139944,0.7804878048780488
Ricky Williams,36-40,100,0.9259361130211914,0.9116809116809117,0.0,0.0
Ricky Williams,41-45,121,1.2129841964906456,1.043384532471032,1.8587528174305032,1.9393939393939394
Ricky Williams,46-50,141,0.8113381208986744,1.132245922208281,1.1776004728132388,1.3333333333333333
Ricky Williams,51-55,168,0.9579861804031131,1.2248803827751196,3.5625,4.363636363636363
Ricky Williams,56-60,180,0.9128381117868519,1.1832374691865242,0.0,0.0
Ricky Williams,61-65,204,0.8513762499670982,1.2629135229251305,1.2065826330532212,1.5238095238095237
Ricky Williams,66-70,175,1.0304023602197294,1.0194793373384308,1.743809523809524,1.7777777777777777
Ricky Williams,71-75,183,0.9529044285063754,1.0931491506440172,0.0,0.0
